__time,/time/dim,/time/time
1694535630.933209,82000.000000000,798406.000000000
1694535630.943496,83000.000000000,899919.000000000
1694535630.953348,84000.000000000,813562.000000000
1694535630.963654,85000.000000000,860491.000000000
1694535630.973712,86000.000000000,771530.000000000
1694535630.993713,88000.000000000,573452.000000000
1694535631.003950,89000.000000000,512721.000000000
1694535631.014231,90000.000000000,506940.000000000
1694535631.024754,91000.000000000,531941.000000000
1694535631.035266,92000.000000000,533607.000000000
1694535631.045979,93000.000000000,512825.000000000
1694535631.056675,94000.000000000,562098.000000000
1694535631.067621,95000.000000000,532618.000000000
1694535631.078880,96000.000000000,538295.000000000
1694535631.090059,97000.000000000,494543.000000000
1694535631.101246,98000.000000000,500794.000000000
1694535631.112577,99000.000000000,626266.000000000
1694535631.124027,100000.000000000,552566.000000000
1694535631.135738,101000.000000000,572411.000000000
1694535631.147461,102000.000000000,608869.000000000
1694535631.159174,103000.000000000,541211.000000000
1694535631.170871,104000.000000000,538972.000000000
1694535631.182874,105000.000000000,576420.000000000
1694535631.194962,106000.000000000,583036.000000000
1694535631.207258,107000.000000000,585692.000000000
1694535631.219448,108000.000000000,649860.000000000
1694535631.231931,109000.000000000,698456.000000000
1694535631.244583,110000.000000000,666319.000000000
1694535631.257376,111000.000000000,558243.000000000
1694535631.269911,112000.000000000,543555.000000000
1694535631.282881,113000.000000000,598088.000000000
1694535631.295645,114000.000000000,576838.000000000
1694535631.308629,115000.000000000,568557.000000000
1694535631.321916,116000.000000000,680017.000000000
1694535631.335209,117000.000000000,561733.000000000
1694535631.348436,118000.000000000,555795.000000000
1694535631.361902,119000.000000000,597307.000000000
1694535631.375380,120000.000000000,586838.000000000
1694535631.389212,121000.000000000,609391.000000000
1694535631.403035,122000.000000000,574077.000000000
1694535631.416809,123000.000000000,604547.000000000
1694535631.430932,124000.000000000,583973.000000000
1694535631.445000,125000.000000000,573088.000000000
1694535631.459125,126000.000000000,579286.000000000
1694535631.473419,127000.000000000,595119.000000000
1694535631.487866,128000.000000000,690069.000000000
1694535631.502266,129000.000000000,563868.000000000
1694535631.516940,130000.000000000,675747.000000000
1694535631.531817,131000.000000000,701372.000000000
1694535631.546727,132000.000000000,599182.000000000
1694535631.561866,133000.000000000,700070.000000000
1694535631.577234,134000.000000000,596733.000000000
1694535631.592303,135000.000000000,609755.000000000
1694535631.607507,136000.000000000,613817.000000000
1694535631.622928,137000.000000000,700382.000000000
1694535631.639290,138000.000000000,746269.000000000
1694535631.654853,139000.000000000,663975.000000000
1694535631.670350,140000.000000000,584858.000000000
1694535631.686165,141000.000000000,609911.000000000
1694535631.702029,142000.000000000,610640.000000000
1694535631.717887,143000.000000000,578816.000000000
1694535631.733870,144000.000000000,574598.000000000
1694535631.750185,145000.000000000,621631.000000000
1694535631.766561,146000.000000000,753144.000000000
1694535631.782977,147000.000000000,624755.000000000
1694535631.800050,148000.000000000,586317.000000000
1694535631.816677,149000.000000000,618349.000000000
1694535631.833478,150000.000000000,622881.000000000
1694535631.850479,151000.000000000,645902.000000000
1694535631.867288,152000.000000000,666475.000000000
1694535631.884215,153000.000000000,584234.000000000
1694535631.901315,154000.000000000,612776.000000000
1694535631.918414,155000.000000000,586734.000000000
1694535631.935676,156000.000000000,676110.000000000
1694535631.953416,157000.000000000,594754.000000000
1694535631.971931,158000.000000000,589181.000000000
1694535631.989510,159000.000000000,589442.000000000
1694535632.007254,160000.000000000,666423.000000000
1694535632.025043,161000.000000000,605693.000000000
1694535632.042950,162000.000000000,601370.000000000
1694535632.061148,163000.000000000,612828.000000000
1694535632.079157,164000.000000000,641944.000000000
1694535632.097411,165000.000000000,618089.000000000
1694535632.115770,166000.000000000,622724.000000000
1694535632.134194,167000.000000000,616943.000000000
1694535632.153698,168000.000000000,618974.000000000
1694535632.172213,169000.000000000,615640.000000000
1694535632.191019,170000.000000000,628506.000000000
1694535632.209973,171000.000000000,647361.000000000
1694535632.228921,172000.000000000,610588.000000000
1694535632.248102,173000.000000000,617516.000000000
1694535632.267177,174000.000000000,657413.000000000
1694535632.286446,175000.000000000,615380.000000000
1694535632.305856,176000.000000000,681319.000000000
1694535632.325407,177000.000000000,625016.000000000
1694535632.345008,178000.000000000,697882.000000000
1694535632.364697,179000.000000000,629599.000000000
1694535632.385011,180000.000000000,682465.000000000
1694535632.405045,181000.000000000,631370.000000000
1694535632.425237,182000.000000000,669756.000000000
1694535632.445467,183000.000000000,667413.000000000
1694535632.465822,184000.000000000,683767.000000000
1694535632.486294,185000.000000000,693143.000000000
1694535632.506813,186000.000000000,668663.000000000
1694535632.527423,187000.000000000,676319.000000000
1694535632.548128,188000.000000000,644495.000000000
1694535632.570435,189000.000000000,669861.000000000
1694535632.591274,190000.000000000,655798.000000000
1694535632.612287,191000.000000000,620744.000000000
1694535632.634015,192000.000000000,650120.000000000
1694535632.655200,193000.000000000,678924.000000000
1694535632.676453,194000.000000000,648923.000000000
1694535632.699481,195000.000000000,687934.000000000
1694535632.720932,196000.000000000,642099.000000000
1694535632.742647,197000.000000000,714237.000000000
1694535632.765544,198000.000000000,666840.000000000
1694535632.787370,199000.000000000,674652.000000000
1694535632.809236,200000.000000000,658350.000000000
1694535632.856824,202000.000000000,678767.000000000
1694535632.879101,203000.000000000,712779.000000000
1694535632.902567,204000.000000000,670069.000000000
1694535632.924996,205000.000000000,664236.000000000
1694535632.948095,206000.000000000,664028.000000000
1694535632.970976,207000.000000000,687934.000000000
1694535632.993615,208000.000000000,690434.000000000
1694535633.016497,209000.000000000,686788.000000000
1694535633.039473,210000.000000000,724706.000000000
1694535633.062607,211000.000000000,733196.000000000
1694535633.086461,212000.000000000,678350.000000000
1694535633.109822,213000.000000000,674444.000000000
1694535633.133428,214000.000000000,662933.000000000
1694535633.156925,215000.000000000,680382.000000000
1694535633.180760,216000.000000000,747519.000000000
1694535633.204552,217000.000000000,700227.000000000
1694535633.228480,218000.000000000,685955.000000000
1694535633.252371,219000.000000000,785749.000000000
1694535633.276459,220000.000000000,705799.000000000
1694535633.300615,221000.000000000,688194.000000000
1694535633.324799,222000.000000000,693142.000000000
1694535633.349099,223000.000000000,679340.000000000
1694535633.373649,224000.000000000,698716.000000000
1694535633.400129,225000.000000000,703091.000000000
1694535633.424826,226000.000000000,694549.000000000
1694535633.449635,227000.000000000,713612.000000000
1694535633.474568,228000.000000000,718039.000000000
1694535633.499499,229000.000000000,749186.000000000
1694535633.526585,230000.000000000,701372.000000000
1694535633.553220,231000.000000000,712727.000000000
1694535633.579141,232000.000000000,729341.000000000
1694535633.604517,233000.000000000,691059.000000000
1694535633.631988,234000.000000000,711476.000000000
1694535633.657543,235000.000000000,712935.000000000
1694535633.684904,236000.000000000,728091.000000000
1694535633.711279,237000.000000000,741633.000000000
1694535633.737180,238000.000000000,718143.000000000
1694535633.763610,239000.000000000,739811.000000000
1694535633.789662,240000.000000000,720226.000000000
1694535633.817969,241000.000000000,720643.000000000
1694535633.844478,242000.000000000,727987.000000000
1694535633.872539,243000.000000000,711737.000000000
1694535633.899159,244000.000000000,726998.000000000
1694535633.925854,245000.000000000,750019.000000000
1694535633.954833,246000.000000000,801843.000000000
1694535633.981640,247000.000000000,728925.000000000
1694535634.010978,248000.000000000,742623.000000000
1694535634.038076,249000.000000000,740905.000000000
1694535634.067240,250000.000000000,734810.000000000
1694535634.094544,251000.000000000,753196.000000000
1694535634.122123,252000.000000000,759186.000000000
1694535634.149587,253000.000000000,748925.000000000
1694535634.177374,254000.000000000,760488.000000000
1694535634.206900,255000.000000000,753196.000000000
1694535634.235800,256000.000000000,769447.000000000
1694535634.264961,257000.000000000,775801.000000000
1694535634.292971,258000.000000000,746217.000000000
1694535634.321604,259000.000000000,753197.000000000
1694535634.349890,260000.000000000,757676.000000000
1694535634.380622,261000.000000000,756061.000000000
1694535634.409071,262000.000000000,765072.000000000
1694535634.438008,263000.000000000,854501.000000000
1694535634.467524,264000.000000000,1099611.000000000
1694535634.496470,265000.000000000,791635.000000000
1694535634.525494,266000.000000000,814135.000000000
1694535634.554670,267000.000000000,808667.000000000
1694535634.583878,268000.000000000,774082.000000000
1694535634.613467,269000.000000000,1090132.000000000
1694535634.643091,270000.000000000,907940.000000000
1694535634.672584,271000.000000000,797155.000000000
1694535634.702987,272000.000000000,791739.000000000
1694535634.732793,273000.000000000,886741.000000000
1694535634.762795,274000.000000000,801791.000000000
1694535634.792714,275000.000000000,793926.000000000
1694535634.825830,276000.000000000,800853.000000000
1694535634.856037,277000.000000000,809916.000000000
1694535634.888523,278000.000000000,795489.000000000
1694535634.918857,279000.000000000,809395.000000000
1694535634.951114,280000.000000000,821167.000000000
1694535634.981653,281000.000000000,820854.000000000
1694535635.014880,282000.000000000,811010.000000000
1694535635.045640,283000.000000000,819760.000000000
1694535635.076756,284000.000000000,814604.000000000
1694535635.107852,285000.000000000,847209.000000000
1694535635.140111,286000.000000000,818875.000000000
1694535635.171398,287000.000000000,929138.000000000
1694535635.204179,288000.000000000,810281.000000000
1694535635.235624,289000.000000000,874970.000000000
1694535635.267201,290000.000000000,850699.000000000
1694535635.298863,291000.000000000,853198.000000000
1694535635.332142,292000.000000000,826219.000000000
1694535635.363989,293000.000000000,842834.000000000
1694535635.397121,294000.000000000,834969.000000000
1694535635.429219,295000.000000000,840125.000000000
1694535635.461816,296000.000000000,833250.000000000
1694535635.496311,297000.000000000,827626.000000000
1694535635.528674,298000.000000000,847938.000000000
1694535635.561335,299000.000000000,826948.000000000
1694535635.593877,300000.000000000,850282.000000000
1694535635.629090,301000.000000000,840594.000000000
1694535635.661891,302000.000000000,888772.000000000
1694535635.695177,303000.000000000,862731.000000000
1694535635.728259,304000.000000000,919868.000000000
1694535635.761501,305000.000000000,843928.000000000
1694535635.794728,306000.000000000,846219.000000000
1694535635.827985,307000.000000000,845698.000000000
1694535635.862158,308000.000000000,852417.000000000
1694535635.895708,309000.000000000,874918.000000000
1694535635.930602,310000.000000000,841272.000000000
1694535635.964275,311000.000000000,837261.000000000
1694535636.000314,312000.000000000,844969.000000000
1694535636.034254,313000.000000000,860282.000000000
1694535636.068545,314000.000000000,950440.000000000
1694535636.102982,315000.000000000,867522.000000000
1694535636.137741,316000.000000000,937367.000000000
1694535636.172359,317000.000000000,860908.000000000
1694535636.207068,318000.000000000,887105.000000000
1694535636.241534,319000.000000000,843875.000000000
1694535636.276221,320000.000000000,827052.000000000
1694535636.311408,321000.000000000,885699.000000000
1694535636.347852,322000.000000000,867522.000000000
1694535636.382841,323000.000000000,877053.000000000
1694535636.417957,324000.000000000,843876.000000000
1694535636.455329,325000.000000000,881793.000000000
1694535636.490744,326000.000000000,853303.000000000
1694535636.528273,327000.000000000,855543.000000000
1694535636.565565,328000.000000000,880075.000000000
1694535636.604253,329000.000000000,886116.000000000
1694535636.639997,330000.000000000,908512.000000000
1694535636.677235,331000.000000000,925492.000000000
1694535636.713531,332000.000000000,887575.000000000
1694535636.749692,333000.000000000,960753.000000000
1694535636.785957,334000.000000000,910024.000000000
1694535636.823604,335000.000000000,920023.000000000
1694535636.860104,336000.000000000,882001.000000000
1694535636.896641,337000.000000000,903721.000000000
1694535636.933184,338000.000000000,890023.000000000
1694535636.971645,339000.000000000,945909.000000000
1694535637.009957,340000.000000000,890074.000000000
1694535637.047082,341000.000000000,989556.000000000
1694535637.086171,342000.000000000,894293.000000000
1694535637.124715,343000.000000000,883095.000000000
1694535637.161888,344000.000000000,900491.000000000
1694535637.201649,345000.000000000,882366.000000000
1694535637.239321,346000.000000000,949868.000000000
1694535637.277136,347000.000000000,917055.000000000
1694535637.316269,348000.000000000,902263.000000000
1694535637.353953,349000.000000000,901585.000000000
1694535637.393948,350000.000000000,915440.000000000
1694535637.434204,351000.000000000,908929.000000000
1694535637.472216,352000.000000000,923149.000000000
1694535637.512837,353000.000000000,906273.000000000
1694535637.551135,354000.000000000,952107.000000000
1694535637.592092,355000.000000000,942576.000000000
1694535637.630737,356000.000000000,928201.000000000
1694535637.669361,357000.000000000,913929.000000000
1694535637.708161,358000.000000000,909034.000000000
1694535637.749061,359000.000000000,925388.000000000
1694535637.787934,360000.000000000,966743.000000000
1694535637.828391,361000.000000000,913565.000000000
1694535637.869104,362000.000000000,910492.000000000
1694535637.908290,363000.000000000,927940.000000000
1694535637.948875,364000.000000000,915128.000000000
1694535637.989101,365000.000000000,918565.000000000
1694535638.028709,366000.000000000,937940.000000000
1694535638.068437,367000.000000000,917210.000000000
1694535638.109234,368000.000000000,982577.000000000
1694535638.149024,369000.000000000,944763.000000000
1694535638.189719,370000.000000000,925076.000000000
1694535638.232329,371000.000000000,911846.000000000
1694535638.272488,372000.000000000,955180.000000000
1694535638.314390,373000.000000000,915805.000000000
1694535638.354822,374000.000000000,916690.000000000
1694535638.395421,375000.000000000,1018567.000000000
1694535638.438039,376000.000000000,918669.000000000
1694535638.481096,377000.000000000,935909.000000000
1694535638.521828,378000.000000000,952785.000000000
1694535638.565622,379000.000000000,941117.000000000
1694535638.609348,380000.000000000,944086.000000000
1694535638.650437,381000.000000000,964608.000000000
1694535638.691769,382000.000000000,1036745.000000000
1694535638.733162,383000.000000000,954816.000000000
1694535638.774553,384000.000000000,968150.000000000
1694535638.815973,385000.000000000,946274.000000000
1694535638.859019,386000.000000000,957941.000000000
1694535638.902072,387000.000000000,991639.000000000
1694535638.946467,388000.000000000,960962.000000000
1694535638.991382,389000.000000000,953462.000000000
1694535639.033516,390000.000000000,963462.000000000
1694535639.079747,391000.000000000,984035.000000000
1694535639.123584,392000.000000000,947784.000000000
1694535639.166067,393000.000000000,999244.000000000
1694535639.208640,394000.000000000,998880.000000000
1694535639.251588,395000.000000000,977160.000000000
1694535639.294376,396000.000000000,1029766.000000000
1694535639.337286,397000.000000000,1048203.000000000
1694535639.380345,398000.000000000,996015.000000000
1694535639.425117,399000.000000000,964972.000000000
1694535639.468246,400000.000000000,1005338.000000000
1694535639.514004,401000.000000000,987629.000000000
1694535639.557652,402000.000000000,984504.000000000
1694535639.604716,403000.000000000,952941.000000000
1694535639.649524,404000.000000000,1039818.000000000
1694535639.694808,405000.000000000,992682.000000000
1694535639.740683,406000.000000000,1005911.000000000
1694535639.784530,407000.000000000,959972.000000000
1694535639.828537,408000.000000000,996692.000000000
1694535639.874059,409000.000000000,1084194.000000000
1694535639.920708,410000.000000000,994088.000000000
1694535639.965015,411000.000000000,990806.000000000
1694535640.009461,412000.000000000,1024921.000000000
1694535640.055272,413000.000000000,1026485.000000000
1694535640.101633,414000.000000000,1013099.000000000
1694535640.146713,415000.000000000,1000182.000000000
1694535640.191724,416000.000000000,1145654.000000000
1694535640.236948,417000.000000000,1052423.000000000
1694535640.281860,418000.000000000,1001171.000000000
1694535640.328453,419000.000000000,977733.000000000
1694535640.373629,420000.000000000,1000807.000000000
1694535640.418979,421000.000000000,1020443.000000000
1694535640.464819,422000.000000000,1023984.000000000
1694535640.511263,423000.000000000,1031485.000000000
1694535640.558233,424000.000000000,1015547.000000000
1694535640.607360,425000.000000000,1041745.000000000
1694535640.655592,426000.000000000,1069923.000000000
1694535640.701450,427000.000000000,1020234.000000000
1694535640.747708,428000.000000000,1066485.000000000
1694535640.793912,429000.000000000,1038777.000000000
1694535640.840174,430000.000000000,1004244.000000000
1694535640.888007,431000.000000000,1001067.000000000
1694535640.935497,432000.000000000,1050547.000000000
1694535640.982104,433000.000000000,1057371.000000000
1694535641.031465,434000.000000000,1059662.000000000
1694535641.078394,435000.000000000,1038359.000000000
1694535641.125428,436000.000000000,1131487.000000000
1694535641.172689,437000.000000000,1088518.000000000
1694535641.219905,438000.000000000,1047787.000000000
1694535641.267056,439000.000000000,1036432.000000000
1694535641.314348,440000.000000000,1012317.000000000
1694535641.363864,441000.000000000,1043881.000000000
1694535641.411469,442000.000000000,1063777.000000000
1694535641.459160,443000.000000000,1063724.000000000
1694535641.509649,444000.000000000,1039975.000000000
1694535641.558557,445000.000000000,1021068.000000000
1694535641.609544,446000.000000000,1009140.000000000
1694535641.657598,447000.000000000,1062892.000000000
1694535641.706821,448000.000000000,1054349.000000000
1694535641.755086,449000.000000000,1059766.000000000
1694535641.803663,450000.000000000,1099351.000000000
1694535641.852141,451000.000000000,1068621.000000000
1694535641.902071,452000.000000000,1064506.000000000
1694535641.954127,453000.000000000,1039453.000000000
1694535642.006500,454000.000000000,1047839.000000000
1694535642.055445,455000.000000000,1071694.000000000
1694535642.108756,456000.000000000,1067683.000000000
1694535642.159329,457000.000000000,1081173.000000000
1694535642.212582,458000.000000000,1121434.000000000
1694535642.262113,459000.000000000,1117112.000000000
1694535642.311716,460000.000000000,1141904.000000000
1694535642.361306,461000.000000000,1095965.000000000
1694535642.410995,462000.000000000,1039714.000000000
1694535642.462074,463000.000000000,1139352.000000000
1694535642.514654,464000.000000000,1083256.000000000
1694535642.568936,465000.000000000,1084715.000000000
1694535642.620432,466000.000000000,1087944.000000000
1694535642.671900,467000.000000000,1104143.000000000
1694535642.724988,468000.000000000,1065027.000000000
1694535642.775361,469000.000000000,1114611.000000000
1694535642.828377,470000.000000000,1089195.000000000
1694535642.880603,471000.000000000,1060027.000000000
1694535642.932298,472000.000000000,1082319.000000000
1694535642.984786,473000.000000000,1101799.000000000
1694535643.036923,474000.000000000,1115549.000000000
1694535643.088877,475000.000000000,1075131.000000000
1694535643.140878,476000.000000000,1074350.000000000
1694535643.192241,477000.000000000,1186333.000000000
1694535643.245600,478000.000000000,1092320.000000000
1694535643.297439,479000.000000000,1116799.000000000
1694535643.349576,480000.000000000,1077371.000000000
1694535643.403085,481000.000000000,1102059.000000000
1694535643.454709,482000.000000000,1100236.000000000
1694535643.508923,483000.000000000,1094195.000000000
1694535643.562085,484000.000000000,1098517.000000000
1694535643.614089,485000.000000000,1115184.000000000
1694535643.670579,486000.000000000,1108153.000000000
1694535643.723418,487000.000000000,1102319.000000000
1694535643.776555,488000.000000000,1114977.000000000
1694535643.829941,489000.000000000,1097215.000000000
1694535643.883905,490000.000000000,1106226.000000000
1694535643.938292,491000.000000000,1053621.000000000
1694535643.991635,492000.000000000,1092267.000000000
1694535644.047337,493000.000000000,1104716.000000000
1694535644.101184,494000.000000000,1083621.000000000
1694535644.156538,495000.000000000,1095653.000000000
1694535644.212063,496000.000000000,1090392.000000000
1694535644.267401,497000.000000000,1144404.000000000
1694535644.322404,498000.000000000,1156800.000000000
1694535644.376298,499000.000000000,1095497.000000000
1694535644.430629,500000.000000000,1083830.000000000
1694535644.486997,501000.000000000,1090340.000000000
1694535644.543540,502000.000000000,1097320.000000000
1694535644.598204,503000.000000000,1115028.000000000
1694535644.657104,504000.000000000,1211280.000000000
1694535644.712989,505000.000000000,1092215.000000000
1694535644.768778,506000.000000000,1088882.000000000
1694535644.824609,507000.000000000,1104038.000000000
1694535644.884249,508000.000000000,1121435.000000000
1694535644.939432,509000.000000000,1134925.000000000
1694535644.997051,510000.000000000,1092736.000000000
1694535645.054165,511000.000000000,1098517.000000000
1694535645.114148,512000.000000000,1120809.000000000
1694535645.173415,513000.000000000,1117320.000000000
1694535645.229198,514000.000000000,1103413.000000000
1694535645.286158,515000.000000000,1123258.000000000
1694535645.346060,516000.000000000,1127477.000000000
1694535645.402047,517000.000000000,1091798.000000000
1694535645.460010,518000.000000000,1157321.000000000
1694535645.518257,519000.000000000,1098934.000000000
1694535645.577302,520000.000000000,1384098.000000000
1694535645.633714,521000.000000000,1124559.000000000
1694535645.690418,522000.000000000,1143414.000000000
1694535645.747540,523000.000000000,1161123.000000000
1694535645.804540,524000.000000000,1117945.000000000
1694535645.862639,525000.000000000,1608843.000000000
1694535645.921741,526000.000000000,1117060.000000000
1694535645.979282,527000.000000000,1148779.000000000
1694535646.036714,528000.000000000,1149404.000000000
1694535646.095370,529000.000000000,1152686.000000000
1694535646.155016,530000.000000000,1316804.000000000
1694535646.212720,531000.000000000,1194770.000000000
1694535646.270133,532000.000000000,1120913.000000000
1694535646.329701,533000.000000000,1133257.000000000
1694535646.388829,534000.000000000,1131123.000000000
1694535646.447831,535000.000000000,1195603.000000000
1694535646.507362,536000.000000000,1161644.000000000
1694535646.568131,537000.000000000,1142738.000000000
1694535646.627927,538000.000000000,1159665.000000000
1694535646.687402,539000.000000000,1160863.000000000
1694535646.745998,540000.000000000,1229927.000000000
1694535646.804984,541000.000000000,1151123.000000000
1694535646.865751,542000.000000000,1152998.000000000
1694535646.924513,543000.000000000,1144716.000000000
1694535646.984860,544000.000000000,1120549.000000000
1694535647.045085,545000.000000000,1205031.000000000
1694535647.104357,546000.000000000,1160811.000000000
1694535647.165103,547000.000000000,1142997.000000000
1694535647.226185,548000.000000000,1258938.000000000
1694535647.285923,549000.000000000,1249979.000000000
1694535647.345447,550000.000000000,1168884.000000000
1694535647.406732,551000.000000000,1154717.000000000
1694535647.466375,552000.000000000,1142790.000000000
1694535647.526372,553000.000000000,1135133.000000000
1694535647.588829,554000.000000000,1159821.000000000
1694535647.650145,555000.000000000,1150863.000000000
1694535647.711452,556000.000000000,1180655.000000000
1694535647.771520,557000.000000000,1174978.000000000
1694535647.834615,558000.000000000,1238261.000000000
1694535647.894944,559000.000000000,1163780.000000000
1694535647.958467,560000.000000000,1150290.000000000
1694535648.020116,561000.000000000,1183885.000000000
1694535648.086278,562000.000000000,1154665.000000000
1694535648.147369,563000.000000000,1191280.000000000
1694535648.211069,564000.000000000,1193416.000000000
1694535648.272135,565000.000000000,1383785.000000000
1694535648.336423,566000.000000000,1186592.000000000
1694535648.399362,567000.000000000,1216228.000000000
1694535648.460669,568000.000000000,1185967.000000000
1694535648.522226,569000.000000000,1421806.000000000
1694535648.586827,570000.000000000,1166645.000000000
1694535648.648306,571000.000000000,1265501.000000000
1694535648.711084,572000.000000000,1280970.000000000
1694535648.773101,573000.000000000,1185290.000000000
1694535648.836787,574000.000000000,1185187.000000000
1694535648.900193,575000.000000000,1192374.000000000
1694535648.964516,576000.000000000,1190551.000000000
1694535649.026690,577000.000000000,1183623.000000000
1694535649.090350,578000.000000000,1182010.000000000
1694535649.155972,579000.000000000,1194978.000000000
1694535649.220802,580000.000000000,1172009.000000000
1694535649.284722,581000.000000000,1192270.000000000
1694535649.348946,582000.000000000,1186333.000000000
1694535649.413613,583000.000000000,1213989.000000000
1694535649.480634,584000.000000000,1182061.000000000
1694535649.545079,585000.000000000,1169769.000000000
1694535649.610201,586000.000000000,1178936.000000000
1694535649.676450,587000.000000000,1185915.000000000
1694535649.741782,588000.000000000,1327586.000000000
1694535649.805377,589000.000000000,1190446.000000000
1694535649.869004,590000.000000000,1240969.000000000
1694535649.933101,591000.000000000,1208625.000000000
1694535649.998262,592000.000000000,1221958.000000000
1694535650.063992,593000.000000000,1225708.000000000
1694535650.129393,594000.000000000,1188103.000000000
1694535650.194652,595000.000000000,1211385.000000000
1694535650.262326,596000.000000000,1216229.000000000
1694535650.326705,597000.000000000,1223989.000000000
1694535650.391735,598000.000000000,1238469.000000000
1694535650.458555,599000.000000000,1332638.000000000
1694535650.523777,600000.000000000,1237688.000000000
1694535650.591587,601000.000000000,1227635.000000000
1694535650.659179,602000.000000000,1220240.000000000
1694535650.724516,603000.000000000,1360191.000000000
1694535650.789691,604000.000000000,1233729.000000000
1694535650.855327,605000.000000000,1246125.000000000
1694535650.922787,606000.000000000,1223312.000000000
1694535650.988810,607000.000000000,1222115.000000000
1694535651.055765,608000.000000000,1267063.000000000
1694535651.127824,609000.000000000,1378003.000000000
1694535651.194111,610000.000000000,1317794.000000000
1694535651.260084,611000.000000000,1235708.000000000
1694535651.326846,612000.000000000,1223521.000000000
1694535651.395122,613000.000000000,1273521.000000000
1694535651.463801,614000.000000000,1255188.000000000
1694535651.533267,615000.000000000,1264302.000000000
1694535651.599925,616000.000000000,1258365.000000000
1694535651.668444,617000.000000000,1228989.000000000
1694535651.736539,618000.000000000,1249355.000000000
1694535651.804938,619000.000000000,1389098.000000000
1694535651.872316,620000.000000000,1280813.000000000
1694535651.941825,621000.000000000,1231958.000000000
1694535652.013041,622000.000000000,1234459.000000000
1694535652.081260,623000.000000000,1237271.000000000
1694535652.149549,624000.000000000,1253209.000000000
1694535652.217491,625000.000000000,1246386.000000000
1694535652.285120,626000.000000000,1309304.000000000
1694535652.353404,627000.000000000,1260449.000000000
1694535652.422194,628000.000000000,1227791.000000000
1694535652.493121,629000.000000000,1230604.000000000
1694535652.562355,630000.000000000,1248052.000000000
1694535652.630834,631000.000000000,1251959.000000000
1694535652.702557,632000.000000000,1257428.000000000
